dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,city,country_code
1656226689,2022-06-26T06:58:09.000Z,43200,Tauranga,-37.6861,176.1667,12.2,11.77,10.74,13.81,1019,,,88,0.45,209,,,,,1,800,Clear,clear sky,01n,Tauranga,NZ
1656230122,2022-06-26T07:55:22.000Z,43200,Tauranga,-37.6861,176.1667,11.27,10.8,10.18,13.81,1019,,,90,2.69,241,,,,,1,800,Clear,clear sky,01n,Tauranga,NZ
1656234000,2022-06-26T09:00:00.000Z,43200,Tauranga,-37.6861,176.1667,10.31,9.77,9.07,12.7,1019,,,91,2.94,241,,,,,3,800,Clear,clear sky,01n,Tauranga,NZ
1656237929,2022-06-26T10:05:29.000Z,43200,Tauranga,-37.6861,176.1667,9.8,8.29,8.69,10.18,1020,,,92,2.97,239,,,,,4,800,Clear,clear sky,01n,Tauranga,NZ
1656241200,2022-06-26T11:00:00.000Z,43200,Tauranga,-37.6861,176.1667,10,10,8.69,11.03,1020,,,92,0.45,198,,,,,5,800,Clear,clear sky,01n,Tauranga,NZ
1656244592,2022-06-26T11:56:32.000Z,43200,Tauranga,-37.6861,176.1667,10.21,9.69,8.97,11.03,1020,,,92,0.45,212,,,,,6,800,Clear,clear sky,01n,Tauranga,NZ
1656248400,2022-06-26T13:00:00.000Z,43200,Tauranga,-37.6861,176.1667,9.55,9.55,8.97,10.92,1020,,,92,0.89,201,,,,,9,800,Clear,clear sky,01n,Tauranga,NZ
1656252116,2022-06-26T14:01:56.000Z,43200,Tauranga,-37.6861,176.1667,9.63,9.4,9.36,9.96,1020,,,92,1.34,231,,,,,9,800,Clear,clear sky,01n,Tauranga,NZ
1656255611,2022-06-26T15:00:11.000Z,43200,Tauranga,-37.6861,176.1667,9.68,9.68,8.86,11.47,1020,,,92,0.45,197,,,,,9,800,Clear,clear sky,01n,Tauranga,NZ
1656259209,2022-06-26T16:00:09.000Z,43200,Tauranga,-37.6861,176.1667,9.42,9.42,9.07,10.92,1019,,,92,0.45,239,,,,,9,500,Rain,light rain,10n,Tauranga,NZ
1656262648,2022-06-26T16:57:28.000Z,43200,Tauranga,-37.6861,176.1667,9.37,9.11,8.51,10.36,1020,,,91,1.34,257,,,,,9,800,Clear,clear sky,01n,Tauranga,NZ
1656266725,2022-06-26T18:05:25.000Z,43200,Tauranga,-37.6861,176.1667,9.14,9.14,7.96,10.48,1020,,,91,0.45,225,,,,,9,800,Clear,clear sky,01n,Tauranga,NZ
1656270165,2022-06-26T19:02:45.000Z,43200,Tauranga,-37.6861,176.1667,9.48,9.48,8.85,9.97,1018,,,92,0.89,238,,,,,9,800,Clear,clear sky,01n,Tauranga,NZ
1656273585,2022-06-26T19:59:45.000Z,43200,Tauranga,-37.6861,176.1667,8.32,6.62,6.29,9.52,1020,,,91,2.81,233,,,,,9,800,Clear,clear sky,01d,Tauranga,NZ
1656277211,2022-06-26T21:00:11.000Z,43200,Tauranga,-37.6861,176.1667,10.07,9.4,8.51,11.63,1021,,,87,2.79,238,,,,,7,800,Clear,clear sky,01d,Tauranga,NZ
1656280815,2022-06-26T22:00:15.000Z,43200,Tauranga,-37.6861,176.1667,12.59,12.12,11.47,13.81,1024,,,85,2.73,240,,,,,5,800,Clear,clear sky,01d,Tauranga,NZ
1656284329,2022-06-26T22:58:49.000Z,43200,Tauranga,-37.6861,176.1667,14.46,13.92,13.14,16.07,1021,,,75,1.34,267,,,,,4,800,Clear,clear sky,01d,Tauranga,NZ
1656288328,2022-06-27T00:05:28.000Z,43200,Tauranga,-37.6861,176.1667,15.02,14.33,13.69,16.63,1020,,,67,3.58,291,,,,,4,800,Clear,clear sky,01d,Tauranga,NZ
1656291375,2022-06-27T00:56:15.000Z,43200,Tauranga,-37.6861,176.1667,14.45,13.8,14.07,16.03,1022,,,71,1.34,226,,,,,1,800,Clear,clear sky,01d,Tauranga,NZ
1656295436,2022-06-27T02:03:56.000Z,43200,Tauranga,-37.6861,176.1667,15.2,14.45,14.07,16.63,1019,,,64,4.92,322,,,,,2,800,Clear,clear sky,01d,Tauranga,NZ
1656298962,2022-06-27T03:02:42.000Z,43200,Tauranga,-37.6861,176.1667,14.67,14.02,14.07,15.08,1022,,,70,2.24,248,,,,,3,800,Clear,clear sky,01d,Tauranga,NZ
1656302726,2022-06-27T04:05:26.000Z,43200,Tauranga,-37.6861,176.1667,14.31,13.68,14.07,14.52,1022,,,72,0.89,246,,,,,5,800,Clear,clear sky,01d,Tauranga,NZ
1656306000,2022-06-27T05:00:00.000Z,43200,Tauranga,-37.6861,176.1667,13.21,12.57,12.96,13.81,1021,,,76,1.34,221,,,,,7,800,Clear,clear sky,01d,Tauranga,NZ
1656309926,2022-06-27T06:05:26.000Z,43200,Tauranga,-37.6861,176.1667,11.12,10.35,9.62,12.18,1019,,,79,0.89,180,,,,,13,801,Clouds,few clouds,02n,Tauranga,NZ
1656313526,2022-06-27T07:05:26.000Z,43200,Tauranga,-37.6861,176.1667,9.81,9.81,8.14,12.14,1019,,,84,0.45,90,,,,,96,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656316811,2022-06-27T08:00:11.000Z,43200,Tauranga,-37.6861,176.1667,8.63,8.27,7.4,10.48,1018,,,86,1.34,329,,,,,94,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656320415,2022-06-27T09:00:15.000Z,43200,Tauranga,-37.6861,176.1667,8.19,8.19,6.29,11.03,1019,,,87,0.89,234,,,,,96,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656324000,2022-06-27T10:00:00.000Z,43200,Tauranga,-37.6861,176.1667,7.34,7.34,5.74,10.48,1019,,,88,0.45,225,,,,,97,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656327908,2022-06-27T11:05:08.000Z,43200,Tauranga,-37.6861,176.1667,7.33,5.88,5.74,9.92,1019,,,88,2.23,230,,,,,97,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656331200,2022-06-27T12:00:00.000Z,43200,Tauranga,-37.6861,176.1667,7.06,5.58,5.74,9.36,1019,,,89,2.21,231,,,,,98,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656335129,2022-06-27T13:05:29.000Z,43200,Tauranga,-37.6861,176.1667,6.96,5.5,6.07,9.36,1016,,,91,2.16,230,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656338414,2022-06-27T14:00:14.000Z,43200,Tauranga,-37.6861,176.1667,6.8,5.6,5.74,8.81,1018,,,90,1.86,225,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656342014,2022-06-27T15:00:14.000Z,43200,Tauranga,-37.6861,176.1667,6.51,5.32,5.74,7.19,1019,,,91,1.81,224,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656345928,2022-06-27T16:05:28.000Z,43200,Tauranga,-37.6861,176.1667,6.58,5.54,5.92,8.81,1016,,,93,1.68,226,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1656349528,2022-06-27T17:05:28.000Z,43200,Tauranga,-37.6861,176.1667,6.97,6.07,5.92,8.81,1016,,,92,1.61,233,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656352809,2022-06-27T18:00:09.000Z,43200,Tauranga,-37.6861,176.1667,6.97,6.17,6.47,8.81,1016,,,92,1.52,220,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656356410,2022-06-27T19:00:10.000Z,43200,Tauranga,-37.6861,176.1667,6.96,6.96,5.92,8.25,1017,,,92,1.21,215,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656360302,2022-06-27T20:05:02.000Z,43200,Tauranga,-37.6861,176.1667,6.97,6.97,5.92,8.81,1017,,,92,0.78,231,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656363926,2022-06-27T21:05:26.000Z,43200,Tauranga,-37.6861,176.1667,7.67,7.19,6.85,9.92,1019,,,89,1.34,254,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656367370,2022-06-27T22:02:50.000Z,43200,Tauranga,-37.6861,176.1667,10.06,9.42,8.41,12.18,1019,,,88,0.78,166,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656371127,2022-06-27T23:05:27.000Z,43200,Tauranga,-37.6861,176.1667,10.67,10.04,10.08,11.63,1019,,,86,0.45,264,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656374435,2022-06-28T00:00:35.000Z,43200,Tauranga,-37.6861,176.1667,11.69,11.11,10.64,12.74,1019,,,84,0.3,54,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656378280,2022-06-28T01:04:40.000Z,43200,Tauranga,-37.6861,176.1667,12.24,11.66,11.19,13.29,1018,,,82,0.45,180,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656381927,2022-06-28T02:05:27.000Z,43200,Tauranga,-37.6861,176.1667,13.36,12.81,12.03,14.96,1018,,,79,1.24,5,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656385438,2022-06-28T03:03:58.000Z,43200,Tauranga,-37.6861,176.1667,13.47,12.96,12.03,14.07,1020,,,80,1.39,16,,,,,99,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656389104,2022-06-28T04:05:04.000Z,43200,Tauranga,-37.6861,176.1667,13.19,12.63,12.58,13.41,1020,,,79,1.58,18,,,,,99,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656392413,2022-06-28T05:00:13.000Z,43200,Tauranga,-37.6861,176.1667,11.98,11.3,10.36,12.74,1017,,,79,0.89,90,,,,,99,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656396327,2022-06-28T06:05:27.000Z,43200,Tauranga,-37.6861,176.1667,9.86,9.86,8.14,11.59,1017,,,86,0.14,119,,,,,95,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656399776,2022-06-28T07:02:56.000Z,43200,Tauranga,-37.6861,176.1667,9.08,9.08,7.03,11.03,1017,,,88,0.81,196,,,,,60,803,Clouds,broken clouds,04n,Tauranga,NZ
1656403531,2022-06-28T08:05:31.000Z,43200,Tauranga,-37.6861,176.1667,7.97,7.97,6.85,10.48,1017,,,89,0.45,192,,,,,36,802,Clouds,scattered clouds,03n,Tauranga,NZ
1656406949,2022-06-28T09:02:29.000Z,43200,Tauranga,-37.6861,176.1667,7.34,6.81,6.19,9.92,1017,,,90,1.34,270,,,,,57,803,Clouds,broken clouds,04n,Tauranga,NZ
1656410572,2022-06-28T10:02:52.000Z,43200,Tauranga,-37.6861,176.1667,7.32,6.79,6.29,9.36,1017,,,90,1.34,314,,,,,65,803,Clouds,broken clouds,04n,Tauranga,NZ
1656414328,2022-06-28T11:05:28.000Z,43200,Tauranga,-37.6861,176.1667,7.33,6.8,6.29,9.92,1016,,,90,1.34,270,,,,,66,803,Clouds,broken clouds,04n,Tauranga,NZ
1656417630,2022-06-28T12:00:30.000Z,43200,Tauranga,-37.6861,176.1667,7.77,7.77,6.19,9.92,1016,,,91,0.45,254,,,,,71,803,Clouds,broken clouds,04n,Tauranga,NZ
1656421200,2022-06-28T13:00:00.000Z,43200,Tauranga,-37.6861,176.1667,8.23,6.96,7.3,9.92,1016,,,91,2.2,135,,,,,63,803,Clouds,broken clouds,04n,Tauranga,NZ
1656424534,2022-06-28T13:55:34.000Z,43200,Tauranga,-37.6861,176.1667,8.49,7.66,7.86,10.48,1015,,,91,1.76,138,,,,,48,802,Clouds,scattered clouds,03n,Tauranga,NZ
1656428400,2022-06-28T15:00:00.000Z,43200,Tauranga,-37.6861,176.1667,8.9,8.9,7.96,10.48,1014,,,91,0.45,270,,,,,65,803,Clouds,broken clouds,04n,Tauranga,NZ
1656432316,2022-06-28T16:05:16.000Z,43200,Tauranga,-37.6861,176.1667,9.12,8.18,8.51,10.48,1013,,,91,1.98,135,,,,,74,501,Rain,moderate rain,10n,Tauranga,NZ
1656435581,2022-06-28T16:59:41.000Z,43200,Tauranga,-37.6861,176.1667,9.12,7.75,8.51,10.48,1013,,,91,2.55,144,,,,,79,501,Rain,moderate rain,10n,Tauranga,NZ
1656439210,2022-06-28T18:00:10.000Z,43200,Tauranga,-37.6861,176.1667,9.53,8.18,8.51,11.03,1013,,,91,2.63,115,,,,,96,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656443128,2022-06-28T19:05:28.000Z,43200,Tauranga,-37.6861,176.1667,9.68,9.68,9.07,11.03,1012,,,92,0.45,225,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1656446410,2022-06-28T20:00:10.000Z,43200,Tauranga,-37.6861,176.1667,9.83,9.83,9.07,11.59,1013,,,92,0.45,270,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656450012,2022-06-28T21:00:12.000Z,43200,Tauranga,-37.6861,176.1667,9.83,8.52,9.07,11.59,1013,,,92,2.65,140,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656453928,2022-06-28T22:05:28.000Z,43200,Tauranga,-37.6861,176.1667,10.38,9.88,10.08,11.59,1012,,,92,0.45,245,,,,,100,502,Rain,heavy intensity rain,10d,Tauranga,NZ
1656457527,2022-06-28T23:05:27.000Z,43200,Tauranga,-37.6861,176.1667,11.08,10.62,10.64,12.14,1012,,,91,2.61,117,,,,,100,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656460566,2022-06-28T23:56:06.000Z,43200,Tauranga,-37.6861,176.1667,11.93,11.55,11.19,12.74,1010,,,91,2.71,134,,,,,100,500,Rain,light rain,10d,Tauranga,NZ
1656464730,2022-06-29T01:05:30.000Z,43200,Tauranga,-37.6861,176.1667,12.01,11.64,11.64,12.74,1009,,,91,2.98,94,,,,,100,501,Rain,moderate rain,10d,Tauranga,NZ
1656468012,2022-06-29T02:00:12.000Z,43200,Tauranga,-37.6861,176.1667,11.74,11.4,11.59,12.03,1012,,,93,3.23,105,,,,,100,500,Rain,light rain,10d,Tauranga,NZ
1656471651,2022-06-29T03:00:51.000Z,43200,Tauranga,-37.6861,176.1667,11.71,11.34,11.29,12.18,1008,,,92,2.4,106,,,,,100,500,Rain,light rain,10d,Tauranga,NZ
1656475462,2022-06-29T04:04:22.000Z,43200,Tauranga,-37.6861,176.1667,11.48,11.11,10.74,12.18,1007,,,93,3.41,150,,,,,100,501,Rain,moderate rain,10d,Tauranga,NZ
1656479128,2022-06-29T05:05:28.000Z,43200,Tauranga,-37.6861,176.1667,11.16,10.76,10.74,12.03,1007,,,93,0.89,238,,,,,100,500,Rain,light rain,10d,Tauranga,NZ
1656482728,2022-06-29T06:05:28.000Z,43200,Tauranga,-37.6861,176.1667,10.78,10.34,10.18,11.59,1007,,,93,0.45,225,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1656486328,2022-06-29T07:05:28.000Z,43200,Tauranga,-37.6861,176.1667,10.38,9.9,10.08,11.47,1006,,,93,0.89,270,,,,,100,501,Rain,moderate rain,10n,Tauranga,NZ
1656489611,2022-06-29T08:00:11.000Z,43200,Tauranga,-37.6861,176.1667,10.38,9.9,10.08,11.03,1006,,,93,0.89,225,,,,,100,501,Rain,moderate rain,10n,Tauranga,NZ
1656492976,2022-06-29T08:56:16.000Z,43200,Tauranga,-37.6861,176.1667,10.38,9.9,10.08,11.03,1006,,,93,3.69,162,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1656497036,2022-06-29T10:03:56.000Z,43200,Tauranga,-37.6861,176.1667,10.2,9.7,9.97,11.47,1005,,,93,1.34,240,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1656500680,2022-06-29T11:04:40.000Z,43200,Tauranga,-37.6861,176.1667,10.12,9.62,9.52,11.59,1005,,,93,0.45,254,,,,,100,500,Rain,light rain,10n,Tauranga,NZ
1656504040,2022-06-29T12:00:40.000Z,43200,Tauranga,-37.6861,176.1667,10.38,9.88,10.08,11.59,1004,,,92,3.13,239,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656507611,2022-06-29T13:00:11.000Z,43200,Tauranga,-37.6861,176.1667,10.32,9.81,9.62,11.59,1004,,,92,2.24,244,,,,,88,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656511213,2022-06-29T14:00:13.000Z,43200,Tauranga,-37.6861,176.1667,10.64,10.11,10.18,11.59,1004,,,90,3.58,259,,,,,94,500,Rain,light rain,10n,Tauranga,NZ
1656514800,2022-06-29T15:00:00.000Z,43200,Tauranga,-37.6861,176.1667,10.64,10.08,10.18,11.59,1004,,,89,2.68,300,,,,,96,500,Rain,light rain,10n,Tauranga,NZ
1656518705,2022-06-29T16:05:05.000Z,43200,Tauranga,-37.6861,176.1667,11.11,10.52,10.64,12.14,1003,,,86,2.68,232,,,,,97,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656522331,2022-06-29T17:05:31.000Z,43200,Tauranga,-37.6861,176.1667,10.49,9.84,9.62,12.58,1004,,,86,2.68,274,,,,,98,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656525410,2022-06-29T17:56:50.000Z,43200,Tauranga,-37.6861,176.1667,10.35,9.66,9.62,12.14,1004,,,85,2.24,218,,,,,96,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656529050,2022-06-29T18:57:30.000Z,43200,Tauranga,-37.6861,176.1667,10.58,9.83,9.62,12.14,1004,,,82,1.79,225,,,,,95,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656533061,2022-06-29T20:04:21.000Z,43200,Tauranga,-37.6861,176.1667,10.74,10.01,10.08,12.14,1006,,,82,3.13,262,,,,,79,803,Clouds,broken clouds,04d,Tauranga,NZ
1656536354,2022-06-29T20:59:14.000Z,43200,Tauranga,-37.6861,176.1667,11.49,10.78,10.08,13.25,1006,,,80,2.24,247,,,,,56,803,Clouds,broken clouds,04d,Tauranga,NZ
1656540165,2022-06-29T22:02:45.000Z,43200,Tauranga,-37.6861,176.1667,13.67,13.02,12.14,14.96,1007,,,74,4.02,294,,,,,42,802,Clouds,scattered clouds,03d,Tauranga,NZ
1656543769,2022-06-29T23:02:49.000Z,43200,Tauranga,-37.6861,176.1667,13.87,13.22,12.3,14.96,1007,,,73,3.13,284,,,,,34,802,Clouds,scattered clouds,03d,Tauranga,NZ
1656547230,2022-06-30T00:00:30.000Z,43200,Tauranga,-37.6861,176.1667,14.93,14.33,13.25,16.63,1006,,,71,3.58,228,,,,,28,802,Clouds,scattered clouds,03d,Tauranga,NZ
1656550800,2022-06-30T01:00:00.000Z,43200,Tauranga,-37.6861,176.1667,14.97,14.35,13.41,16.07,1006,,,70,4.02,259,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656554400,2022-06-30T02:00:00.000Z,43200,Tauranga,-37.6861,176.1667,14.34,13.74,12.96,16.47,1007,,,73,3.58,228,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656558121,2022-06-30T03:02:01.000Z,43200,Tauranga,-37.6861,176.1667,15.12,14.44,14.07,16.63,1006,,,67,4.47,292,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656561600,2022-06-30T04:00:00.000Z,43200,Tauranga,-37.6861,176.1667,14.57,13.86,14.07,15.48,1009,,,68,4.47,233,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656565529,2022-06-30T05:05:29.000Z,43200,Tauranga,-37.6861,176.1667,13.24,12.47,12.4,14.36,1007,,,71,4.02,236,,,,,10,800,Clear,clear sky,01d,Tauranga,NZ
1656569110,2022-06-30T06:05:10.000Z,43200,Tauranga,-37.6861,176.1667,13.01,12.32,12.03,14.36,1007,,,75,2.68,225,,,,,10,800,Clear,clear sky,01n,Tauranga,NZ
1656572727,2022-06-30T07:05:27.000Z,43200,Tauranga,-37.6861,176.1667,12.84,12.16,10.92,14.36,1008,,,76,5.36,358,,,,,17,801,Clouds,few clouds,02n,Tauranga,NZ
1656576000,2022-06-30T08:00:00.000Z,43200,Tauranga,-37.6861,176.1667,13,12.31,12.4,13.81,1008,,,75,3.13,265,,,,,57,803,Clouds,broken clouds,04n,Tauranga,NZ
1656579611,2022-06-30T09:00:11.000Z,43200,Tauranga,-37.6861,176.1667,12.82,12.12,12.4,13.29,1008,,,75,3.58,291,,,,,71,803,Clouds,broken clouds,04n,Tauranga,NZ
1656583313,2022-06-30T10:01:53.000Z,43200,Tauranga,-37.6861,176.1667,13.15,12.45,12.86,13.81,1008,,,74,2.68,315,,,,,71,803,Clouds,broken clouds,04n,Tauranga,NZ
1656586628,2022-06-30T10:57:08.000Z,43200,Tauranga,-37.6861,176.1667,13.23,12.57,12.03,13.81,1008,,,75,3.13,238,,,,,77,803,Clouds,broken clouds,04n,Tauranga,NZ
1656590401,2022-06-30T12:00:01.000Z,43200,Tauranga,-37.6861,176.1667,13.24,12.6,12.58,14.36,1008,,,76,4.02,257,,,,,81,803,Clouds,broken clouds,04n,Tauranga,NZ
1656594325,2022-06-30T13:05:25.000Z,43200,Tauranga,-37.6861,176.1667,12.92,12.33,12.4,14.36,1009,,,79,4.02,270,,,,,100,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656597609,2022-06-30T14:00:09.000Z,43200,Tauranga,-37.6861,176.1667,12.69,12.05,11.47,13.81,1009,,,78,1.34,225,,,,,96,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656601025,2022-06-30T14:57:05.000Z,43200,Tauranga,-37.6861,176.1667,13.07,12.5,12.03,13.81,1010,,,79,5.36,310,,,,,97,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656604810,2022-06-30T16:00:10.000Z,43200,Tauranga,-37.6861,176.1667,12.86,12.29,10.92,13.3,1010,,,80,1.79,248,,,,,98,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656608410,2022-06-30T17:00:10.000Z,43200,Tauranga,-37.6861,176.1667,13.26,12.73,12.4,13.86,1010,,,80,1.34,240,,,,,98,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656612324,2022-06-30T18:05:24.000Z,43200,Tauranga,-37.6861,176.1667,12.97,12.46,12.03,14.36,1010,,,82,0.89,171,,,,,98,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656615608,2022-06-30T19:00:08.000Z,43200,Tauranga,-37.6861,176.1667,12.83,12.34,11.29,13.86,1011,,,83,0.45,212,,,,,100,501,Rain,moderate rain,10n,Tauranga,NZ
1656619200,2022-06-30T20:00:00.000Z,43200,Tauranga,-37.6861,176.1667,13.14,12.68,12.18,14.41,1012,,,83,1.79,173,,,,,97,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656622808,2022-06-30T21:00:08.000Z,43200,Tauranga,-37.6861,176.1667,13.5,13.05,12.58,14.36,1012,,,82,0.45,106,,,,,90,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656626600,2022-06-30T22:03:20.000Z,43200,Tauranga,-37.6861,176.1667,14.29,13.84,13.14,15.48,1013,,,79,1.79,167,,,,,91,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656630032,2022-06-30T23:00:32.000Z,43200,Tauranga,-37.6861,176.1667,15.75,15.23,14.25,16.63,1013,,,71,2.68,301,,,,,77,803,Clouds,broken clouds,04d,Tauranga,NZ
1656633414,2022-06-30T23:56:54.000Z,43200,Tauranga,-37.6861,176.1667,15.69,15.06,15.18,16.19,1013,,,67,3.58,307,,,,,72,803,Clouds,broken clouds,04d,Tauranga,NZ
1656637525,2022-07-01T01:05:25.000Z,43200,Tauranga,-37.6861,176.1667,15.19,14.62,14.97,15.92,1016,,,71,0.89,217,,,,,99,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656640784,2022-07-01T01:59:44.000Z,43200,Tauranga,-37.6861,176.1667,15.9,15.4,15.08,16.85,1016,,,71,0.89,286,,,,,99,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656644436,2022-07-01T03:00:36.000Z,43200,Tauranga,-37.6861,176.1667,15.91,15.36,15.18,16.64,1015,,,69,4.87,253,,,,,99,500,Rain,light rain,10d,Tauranga,NZ
1656648325,2022-07-01T04:05:25.000Z,43200,Tauranga,-37.6861,176.1667,14.67,13.86,13.51,15.52,1013,,,64,4.47,287,,,,,96,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656651600,2022-07-01T05:00:00.000Z,43200,Tauranga,-37.6861,176.1667,13.56,12.62,12.96,13.86,1013,,,63,2.68,180,,,,,88,804,Clouds,overcast clouds,04d,Tauranga,NZ
1656655524,2022-07-01T06:05:24.000Z,43200,Tauranga,-37.6861,176.1667,12.53,11.51,11.85,12.86,1015,,,64,2.24,180,,,,,88,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656659016,2022-07-01T07:03:36.000Z,43200,Tauranga,-37.6861,176.1667,12.29,11.25,11.29,12.75,1015,,,64,2.68,180,,,,,80,803,Clouds,broken clouds,04n,Tauranga,NZ
1656662725,2022-07-01T08:05:25.000Z,43200,Tauranga,-37.6861,176.1667,11.45,10.4,9.8,12.19,1015,,,67,2.68,214,,,,,90,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656666217,2022-07-01T09:03:37.000Z,43200,Tauranga,-37.6861,176.1667,10.97,9.95,9.25,11.75,1015,,,70,4.19,244,,,,,93,804,Clouds,overcast clouds,04n,Tauranga,NZ
1656669600,2022-07-01T10:00:00.000Z,43200,Tauranga,-37.6861,176.1667,10.25,9.26,7.58,11.19,1016,,,74,1.79,180,,,,,80,803,Clouds,broken clouds,04n,Tauranga,NZ
1656672948,2022-07-01T10:55:48.000Z,43200,Tauranga,-37.6861,176.1667,9.78,9.78,7.03,10.53,1017,,,76,0.89,180,,,,,64,803,Clouds,broken clouds,04n,Tauranga,NZ
1656676675,2022-07-01T11:57:55.000Z,43200,Tauranga,-37.6861,176.1667,9.74,9.74,9.07,10.08,1017,,,76,0.89,180,,,,,51,803,Clouds,broken clouds,04n,Tauranga,NZ
1656680725,2022-07-01T13:05:25.000Z,43200,Tauranga,-37.6861,176.1667,9.34,9.34,6.47,9.97,1017,,,79,0.45,232,,,,,1,800,Clear,clear sky,01n,Tauranga,NZ
1656684000,2022-07-01T14:00:00.000Z,43200,Tauranga,-37.6861,176.1667,8.45,6.45,5.92,9.41,1017,,,82,3.34,242,,,,,1,800,Clear,clear sky,01n,Tauranga,NZ
1656687611,2022-07-01T15:00:11.000Z,43200,Tauranga,-37.6861,176.1667,7.92,5.83,5.36,9.41,1018,,,85,3.3,236,,,,,2,800,Clear,clear sky,01n,Tauranga,NZ
1656691527,2022-07-01T16:05:27.000Z,43200,Tauranga,-37.6861,176.1667,8.28,6.66,7.4,9.41,1018,,,83,2.68,180,,,,,2,800,Clear,clear sky,01n,Tauranga,NZ
1656695127,2022-07-01T17:05:27.000Z,43200,Tauranga,-37.6861,176.1667,7.66,7.18,6.85,9.36,1018,,,84,1.34,180,,,,,2,800,Clear,clear sky,01n,Tauranga,NZ
1656698400,2022-07-01T18:00:00.000Z,43200,Tauranga,-37.6861,176.1667,7.32,6.79,6.29,9.36,1018,,,85,1.34,180,,,,,1,800,Clear,clear sky,01n,Tauranga,NZ
1656702051,2022-07-01T19:00:51.000Z,43200,Tauranga,-37.6861,176.1667,6.17,3.86,5.74,7.3,1019,,,87,3.08,225,,,,,1,800,Clear,clear sky,01n,Tauranga,NZ
1656705345,2022-07-01T19:55:45.000Z,43200,Tauranga,-37.6861,176.1667,6.05,3.93,4.07,10.48,1020,,,86,2.77,230,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
1656709333,2022-07-01T21:02:13.000Z,43200,Tauranga,-37.6861,176.1667,9.64,9.41,7.96,11.03,1020,,,80,1.34,180,,,,,0,800,Clear,clear sky,01d,Tauranga,NZ
